User_ID,Month,Year,total_kwh,avg_kwh,total_cost,avg_cost,avg_wallet_balance,avg_session_duration,avg_cost_efficiency,peak_hour_ratio,City,Vehicle_Type,Subscription_Type,Payment_Mode,Charger_Type
U03280,8,2025,32.49,32.49,291.11,291.11,436.03,60,8.959987689,0,Mumbai,4W,Basic,UPI,Slow
U03281,2,2024,14.66,14.66,134.73,134.73,1154.59,60,9.190313779,0,Pune,4W,Basic,Debit Card,Superfast
U03282,8,2024,41.34,41.34,478.3,478.3,1120.7,60,11.56990808,0,Hyderabad,4W,Pay-as-you-go,UPI,Superfast
U03283,10,2025,18.09,18.09,170.95,170.95,1957.23,60,9.44997236,1,Chennai,2W,Premium,Debit Card,Fast
U03284,7,2025,4.33,4.33,31.31,31.31,628.11,60,7.230946882,1,Kolkata,4W,Pay-as-you-go,Wallet,Superfast
U03285,12,2025,21.29,21.29,214.39,214.39,1411.51,60,10.06998591,1,Ahmedabad,4W,Pay-as-you-go,Credit Card,Fast
U03286,8,2024,8.53,8.53,66.79,66.79,1734.36,60,7.830011723,1,Chennai,2W,Pay-as-you-go,UPI,Fast
U03287,1,2025,23.36,23.36,266.54,266.54,1673.88,60,11.41010274,1,Mumbai,2W,Basic,Debit Card,Fast
U03288,8,2025,14.86,14.86,159.89,159.89,1481.39,60,10.75975774,0,Mumbai,4W,Basic,UPI,Superfast
U03289,12,2025,31.77,31.77,354.87,354.87,1462.14,60,11.16997167,0,Pune,2W,Basic,Credit Card,Fast
U03290,2,2024,20.65,20.65,167.88,167.88,1137.85,60,8.129782082,0,Bangalore,2W,Pay-as-you-go,Wallet,Slow
U03291,4,2024,25.08,25.08,240.77,240.77,1999.11,60,9.600079745,0,Pune,2W,Basic,Credit Card,Fast
U03292,12,2024,29.05,29.05,310.25,310.25,1922.23,60,10.67986231,0,Pune,2W,Pay-as-you-go,Wallet,Fast
U03293,3,2024,33.63,33.63,315.45,315.45,1019.89,60,9.380017841,0,Ahmedabad,2W,Premium,Debit Card,Superfast
U03294,11,2024,18.49,18.49,195.07,195.07,1830.58,60,10.55002704,0,Ahmedabad,4W,Pay-as-you-go,Wallet,Superfast
U03295,2,2024,39.25,39.25,350.9,350.9,548.32,60,8.940127389,0,Mumbai,4W,Basic,Wallet,Fast
U03296,12,2024,21.76,21.76,253.29,253.29,769.11,60,11.64016544,0,Mumbai,4W,Pay-as-you-go,Credit Card,Superfast
U03297,6,2025,6.98,6.98,64.36,64.36,881.77,60,9.220630372,0,Pune,4W,Premium,Credit Card,Fast
U03298,7,2025,43.07,43.07,488.84,488.84,276.24,60,11.34989552,0,Chennai,3W,Basic,Wallet,Superfast
U03299,7,2024,37.8,37.8,422.98,422.98,1707.4,60,11.18994709,0,Pune,4W,Premium,UPI,Superfast
U03300,10,2025,44.21,44.21,506.65,506.65,468.27,60,11.46007691,0,Mumbai,2W,Pay-as-you-go,Debit Card,Fast
U03301,5,2024,11.26,11.26,112.6,112.6,1379.7,60,10,0,Kolkata,4W,Premium,Credit Card,Superfast
U03302,10,2025,25.8,25.8,303.15,303.15,1559.5,60,11.75,0,Delhi,4W,Pay-as-you-go,Credit Card,Slow
U03303,10,2025,22.08,22.08,148.38,148.38,1999.69,60,6.720108696,0,Delhi,4W,Premium,UPI,Fast
U03304,5,2025,28.72,28.72,319.94,319.94,1843.84,60,11.13997214,0,Kolkata,2W,Pay-as-you-go,UPI,Slow
U03305,12,2024,44.39,44.39,501.16,501.16,117.94,60,11.28993016,0,Chennai,2W,Premium,Debit Card,Fast
U03306,8,2025,14.09,14.09,86.65,86.65,425.76,60,6.149751597,0,Hyderabad,4W,Basic,Credit Card,Fast
U03307,6,2024,29.58,29.58,338.69,338.69,235.51,60,11.44996619,1,Kolkata,2W,Basic,UPI,Slow
U03308,5,2025,21.49,21.49,254.01,254.01,456.96,60,11.81991624,1,Kolkata,4W,Pay-as-you-go,Wallet,Superfast
U03309,4,2025,29.22,29.22,214.47,214.47,974.37,60,7.339835729,1,Ahmedabad,4W,Premium,UPI,Slow
U03310,3,2025,12.16,12.16,115.88,115.88,794.26,60,9.529605263,1,Chennai,2W,Premium,Wallet,Fast
U03311,9,2025,38.8,38.8,424.08,424.08,1181.93,60,10.92989691,1,Mumbai,2W,Basic,Credit Card,Fast
U03312,6,2025,12.35,12.35,130.17,130.17,1582.87,60,10.54008097,0,Kolkata,4W,Pay-as-you-go,Credit Card,Superfast
U03313,9,2024,31.29,31.29,347.94,347.94,1116.66,60,11.1198466,0,Bangalore,2W,Premium,Wallet,Fast
U03314,8,2024,43.14,43.14,384.38,384.38,1727.52,60,8.910060269,0,Bangalore,4W,Basic,Wallet,Superfast
U03315,3,2024,33.6,33.6,386.06,386.06,262.78,60,11.48988095,0,Delhi,2W,Premium,Debit Card,Slow
U03316,3,2024,40.02,40.02,271.34,271.34,1993.13,60,6.780109945,0,Hyderabad,4W,Basic,UPI,Slow
U03317,5,2025,24.78,24.78,288.93,288.93,1536.44,60,11.6598063,0,Kolkata,4W,Pay-as-you-go,Credit Card,Slow
U03318,12,2024,2.89,2.89,19.8,19.8,781.53,60,6.851211073,0,Hyderabad,2W,Premium,UPI,Slow
U03319,10,2024,4.7,4.7,39.2,39.2,405.1,60,8.340425532,0,Delhi,2W,Pay-as-you-go,Wallet,Slow
U03320,5,2024,32.81,32.81,319.24,319.24,792.99,60,9.729960378,0,Bangalore,4W,Basic,Debit Card,Fast
U03321,6,2024,38.94,38.94,377.72,377.72,1974.6,60,9.700051361,0,Bangalore,2W,Basic,Wallet,Slow
U03322,11,2025,12.99,12.99,145.1,145.1,1556.69,60,11.17013087,0,Mumbai,2W,Pay-as-you-go,UPI,Superfast
U03323,4,2024,49.39,49.39,408.46,408.46,1891.96,60,8.270095161,0,Ahmedabad,4W,Premium,Debit Card,Superfast
U03324,3,2024,49.07,49.07,473.03,473.03,253.17,60,9.639902181,0,Delhi,4W,Premium,Wallet,Superfast
U03325,4,2025,31.88,31.88,242.29,242.29,416.92,60,7.600062735,0,Chennai,4W,Basic,UPI,Fast
U03326,8,2024,18.45,18.45,126.01,126.01,1799.88,60,6.829810298,0,Ahmedabad,4W,Premium,Wallet,Fast
U03327,12,2025,7.29,7.29,55.11,55.11,189.33,60,7.559670782,0,Ahmedabad,2W,Pay-as-you-go,Wallet,Slow
U03328,7,2024,31.84,31.84,214.6,214.6,589.72,60,6.739949749,0,Hyderabad,2W,Basic,Credit Card,Superfast
U03329,6,2025,10.9,10.9,118.26,118.26,553.69,60,10.84954128,0,Delhi,4W,Premium,Credit Card,Superfast
U03330,12,2024,26.41,26.41,165.59,165.59,1346.31,60,6.269973495,0,Bangalore,2W,Premium,UPI,Fast
U03331,2,2024,16.99,16.99,178.06,178.06,544.09,60,10.48028252,1,Hyderabad,2W,Basic,Debit Card,Fast
U03332,6,2024,11.93,11.93,107.97,107.97,1586.6,60,9.050293378,1,Kolkata,3W,Pay-as-you-go,UPI,Fast
U03333,5,2024,27.66,27.66,234.56,234.56,1313.07,60,8.480115691,1,Kolkata,4W,Pay-as-you-go,Credit Card,Slow
U03334,7,2025,9.17,9.17,86.11,86.11,363.13,60,9.39040349,1,Hyderabad,2W,Premium,Wallet,Slow
U03335,4,2024,10.4,10.4,69.78,69.78,828.6,60,6.709615385,1,Mumbai,4W,Pay-as-you-go,Wallet,Superfast
U03336,7,2024,24.32,24.32,205.02,205.02,1657.32,60,8.430098684,0,Hyderabad,4W,Premium,Credit Card,Fast
U03337,2,2025,30.43,30.43,215.14,215.14,232.13,60,7.069996714,0,Ahmedabad,4W,Pay-as-you-go,Wallet,Slow
U03338,9,2024,44.58,44.58,526.49,526.49,1161.29,60,11.81000449,0,Mumbai,2W,Pay-as-you-go,Debit Card,Fast
U03339,11,2025,31.75,31.75,234.32,234.32,685.69,60,7.38015748,0,Bangalore,2W,Premium,Debit Card,Fast
U03340,6,2025,46.48,46.48,412.74,412.74,256.82,60,8.879948365,0,Chennai,4W,Basic,Debit Card,Fast
U03341,10,2025,32.73,32.73,232.71,232.71,857.42,60,7.109990834,0,Delhi,2W,Pay-as-you-go,UPI,Superfast
U03342,10,2024,23.84,23.84,218.61,218.61,740.92,60,9.16988255,0,Mumbai,2W,Premium,Credit Card,Slow
U03343,5,2024,22.42,22.42,154.25,154.25,759.02,60,6.880017841,0,Pune,3W,Pay-as-you-go,Wallet,Superfast
U03344,3,2025,39.18,39.18,440.78,440.78,578.48,60,11.25012762,0,Pune,2W,Pay-as-you-go,Debit Card,Slow
U03345,9,2025,7.78,7.78,79.67,79.67,344.02,60,10.2403599,0,Mumbai,4W,Basic,Debit Card,Fast
U03346,12,2024,10.01,10.01,74.27,74.27,786.79,60,7.41958042,0,Pune,4W,Basic,Wallet,Fast
U03347,6,2025,2.97,2.97,28.36,28.36,787.32,60,9.548821549,0,Delhi,2W,Basic,Credit Card,Slow
U03348,11,2025,27.58,27.58,318.82,318.82,1966.23,60,11.55982596,0,Mumbai,4W,Pay-as-you-go,Credit Card,Fast
U03349,7,2025,46.9,46.9,554.83,554.83,648.24,60,11.83006397,0,Kolkata,4W,Basic,Wallet,Fast
U03350,3,2025,19.42,19.42,160.02,160.02,1310.94,60,8.239958805,0,Kolkata,4W,Premium,UPI,Superfast
U03351,3,2025,23.77,23.77,150.46,150.46,527.51,60,6.329827514,0,Bangalore,2W,Pay-as-you-go,Wallet,Fast
U03352,9,2025,18.76,18.76,170.72,170.72,967.93,60,9.10021322,0,Ahmedabad,4W,Basic,Credit Card,Fast
U03353,1,2025,32.81,32.81,287.74,287.74,358.22,60,8.76988723,0,Bangalore,4W,Premium,UPI,Slow
U03354,1,2024,38.96,38.96,319.08,319.08,1573.62,60,8.189938398,0,Ahmedabad,2W,Pay-as-you-go,UPI,Slow
U03355,8,2024,27.05,27.05,312.43,312.43,856.22,60,11.55009242,1,Kolkata,4W,Pay-as-you-go,Debit Card,Slow
U03356,11,2025,41.22,41.22,302.14,302.14,136.71,60,7.329936924,1,Kolkata,2W,Pay-as-you-go,Credit Card,Fast
U03357,4,2025,34.31,34.31,243.26,243.26,1266.69,60,7.090061207,1,Bangalore,4W,Premium,UPI,Superfast
U03358,3,2024,20.3,20.3,236.29,236.29,525.37,60,11.63990148,1,Hyderabad,2W,Basic,Wallet,Fast
U03359,2,2024,39.4,39.4,365.63,365.63,1076.7,60,9.279949239,1,Ahmedabad,4W,Basic,UPI,Slow
U03360,11,2024,19.76,19.76,224.28,224.28,646.44,60,11.35020243,0,Ahmedabad,2W,Premium,Credit Card,Fast
U03361,11,2025,45.76,45.76,427.4,427.4,1116.67,60,9.340034965,0,Delhi,2W,Basic,Credit Card,Superfast
U03362,9,2024,44.87,44.87,279.99,279.99,232,60,6.240026744,0,Delhi,3W,Premium,Wallet,Fast
U03363,7,2025,45.62,45.62,498.63,498.63,1488.26,60,10.93007453,0,Delhi,2W,Basic,Debit Card,Fast
U03364,4,2025,31.22,31.22,328.12,328.12,920.42,60,10.50992953,0,Chennai,4W,Basic,UPI,Fast
U03365,3,2025,23.93,23.93,224.46,224.46,373.15,60,9.379857919,0,Pune,2W,Pay-as-you-go,Credit Card,Fast
U03366,7,2024,41,41,474.37,474.37,1924.49,60,11.57,0,Pune,3W,Premium,Credit Card,Fast
U03367,8,2025,23.28,23.28,271.91,271.91,1700,60,11.67998282,0,Mumbai,2W,Basic,Credit Card,Fast
U03368,4,2024,22.24,22.24,225.29,225.29,1127.54,60,10.12994604,0,Kolkata,2W,Basic,Debit Card,Superfast
U03369,12,2025,34.63,34.63,319.63,319.63,903.73,60,9.229858504,0,Bangalore,4W,Basic,Debit Card,Fast
U03370,6,2024,11.84,11.84,77.67,77.67,1266.37,60,6.559966216,0,Ahmedabad,4W,Premium,Debit Card,Superfast
U03371,2,2025,5.92,5.92,49.31,49.31,1147.73,60,8.329391892,0,Bangalore,4W,Basic,Wallet,Superfast
U03372,7,2024,40.95,40.95,466.01,466.01,1975.55,60,11.37997558,0,Ahmedabad,4W,Premium,Credit Card,Superfast
U03373,10,2025,5.31,5.31,45.61,45.61,1175.67,60,8.589453861,0,Mumbai,4W,Premium,UPI,Slow
U03374,3,2025,41.16,41.16,471.69,471.69,1223.72,60,11.45991254,0,Hyderabad,2W,Basic,Wallet,Superfast
U03375,1,2025,23.4,23.4,246.17,246.17,1368.39,60,10.52008547,0,Hyderabad,2W,Basic,Wallet,Fast
U03376,12,2025,33.76,33.76,220.12,220.12,375.68,60,6.52014218,0,Ahmedabad,2W,Basic,UPI,Slow
U03377,6,2024,20.55,20.55,192.76,192.76,118.6,60,9.380048662,0,Ahmedabad,4W,Pay-as-you-go,Debit Card,Fast
U03378,11,2025,47.8,47.8,366.15,366.15,447.22,60,7.660041841,0,Chennai,4W,Basic,Credit Card,Fast
U03379,4,2024,7.28,7.28,70.11,70.11,1170.23,60,9.630494505,1,Hyderabad,3W,Basic,UPI,Slow
U03380,6,2024,33.38,33.38,386.21,386.21,216.47,60,11.57010186,1,Pune,2W,Premium,Wallet,Superfast
U03381,12,2024,43.24,43.24,464.83,464.83,1758.1,60,10.75,1,Hyderabad,4W,Pay-as-you-go,Wallet,Fast
U03382,1,2025,47.05,47.05,422.98,422.98,1714.23,60,8.990010627,1,Hyderabad,4W,Pay-as-you-go,Wallet,Slow
U03383,8,2025,11.23,11.23,116.79,116.79,952.47,60,10.39982191,1,Mumbai,2W,Premium,Credit Card,Fast
U03384,9,2025,22.26,22.26,172.29,172.29,1083.6,60,7.739892183,0,Kolkata,4W,Basic,UPI,Fast
U03385,12,2025,11.63,11.63,100.13,100.13,1680.39,60,8.609630267,0,Mumbai,4W,Pay-as-you-go,Wallet,Fast
U03386,12,2025,42.67,42.67,473.21,473.21,1423.29,60,11.08999297,0,Ahmedabad,4W,Pay-as-you-go,Debit Card,Fast
U03387,10,2024,10.13,10.13,79.12,79.12,805.2,60,7.810463968,0,Bangalore,2W,Basic,Credit Card,Slow
U03388,1,2025,28.35,28.35,212.91,212.91,1783.62,60,7.51005291,0,Ahmedabad,4W,Pay-as-you-go,UPI,Fast
U03389,4,2024,17.42,17.42,199.11,199.11,1656.22,60,11.42996556,0,Pune,4W,Pay-as-you-go,UPI,Superfast
U03390,10,2025,12.66,12.66,143.69,143.69,1863.03,60,11.34992101,0,Kolkata,2W,Pay-as-you-go,Wallet,Superfast
U03391,4,2025,36.26,36.26,307.85,307.85,960.24,60,8.490071704,0,Pune,2W,Basic,Credit Card,Superfast
U03392,5,2024,33.48,33.48,249.09,249.09,1752.82,60,7.439964158,0,Chennai,4W,Pay-as-you-go,UPI,Fast
U03393,9,2024,37.87,37.87,291.6,291.6,1290.88,60,7.700026406,0,Mumbai,4W,Pay-as-you-go,Debit Card,Superfast
U03394,1,2025,42.49,42.49,461.87,461.87,1348.57,60,10.87008708,0,Kolkata,2W,Pay-as-you-go,Debit Card,Fast
U03395,7,2025,20.89,20.89,148.11,148.11,1412.94,60,7.089995213,0,Kolkata,2W,Basic,Credit Card,Slow
U03396,2,2024,29.49,29.49,194.63,194.63,1749.74,60,6.599864361,0,Hyderabad,2W,Basic,Wallet,Fast
U03397,4,2024,41.01,41.01,485.15,485.15,1460.8,60,11.83004145,0,Delhi,2W,Premium,UPI,Slow
U03398,11,2025,17.22,17.22,174.96,174.96,1085.17,60,10.16027875,0,Chennai,2W,Basic,Debit Card,Fast
U03399,8,2025,25.36,25.36,173.97,173.97,821.21,60,6.860015773,0,Hyderabad,4W,Premium,Credit Card,Superfast
U03400,6,2024,15.02,15.02,169.58,169.58,1625.3,60,11.29027963,0,Hyderabad,4W,Basic,Debit Card,Superfast
U03401,12,2025,3.27,3.27,22.43,22.43,1466.49,60,6.859327217,0,Delhi,2W,Premium,Wallet,Fast
U03402,2,2025,33.08,33.08,307.97,307.97,318.66,60,9.309854897,0,Chennai,4W,Basic,Wallet,Superfast
U03403,5,2024,10.47,10.47,116.74,116.74,1336.29,60,11.14995224,1,Hyderabad,4W,Pay-as-you-go,Credit Card,Superfast
U03404,9,2025,35.45,35.45,387.11,387.11,997.76,60,10.91988717,1,Bangalore,4W,Basic,Credit Card,Slow
U03405,9,2025,7,7,57.33,57.33,1839.59,60,8.19,1,Chennai,2W,Basic,Wallet,Superfast
U03406,9,2025,39.62,39.62,384.31,384.31,1872.94,60,9.699899041,1,Pune,4W,Basic,Debit Card,Slow
U03407,8,2024,16.63,16.63,145.68,145.68,756.06,60,8.760072159,1,Chennai,2W,Premium,Wallet,Slow
U03408,11,2025,20.28,20.28,161.83,161.83,581.69,60,7.979783037,0,Chennai,4W,Pay-as-you-go,UPI,Slow
U03409,4,2024,20.99,20.99,240.13,240.13,1341.67,60,11.44020962,0,Kolkata,2W,Pay-as-you-go,Debit Card,Fast
U03410,7,2024,26.65,26.65,206,206,1012.93,60,7.729831144,0,Mumbai,2W,Pay-as-you-go,Wallet,Superfast
U03411,9,2024,39.31,39.31,438.31,438.31,261.14,60,11.15008904,0,Pune,4W,Basic,Credit Card,Fast
U03412,2,2025,9.46,9.46,106.43,106.43,517.59,60,11.25052854,0,Hyderabad,2W,Basic,Wallet,Slow
U03413,9,2024,20.94,20.94,196.21,196.21,1503.24,60,9.370105062,0,Kolkata,4W,Premium,Wallet,Fast
U03414,9,2025,6.77,6.77,63.16,63.16,1763.78,60,9.329394387,0,Kolkata,4W,Pay-as-you-go,Debit Card,Fast
U03415,10,2024,21.92,21.92,168.35,168.35,1644.61,60,7.68020073,0,Bangalore,2W,Basic,Wallet,Superfast
U03416,4,2024,11.02,11.02,86.73,86.73,1314.89,60,7.870235935,0,Delhi,3W,Basic,Debit Card,Fast
U03417,10,2025,41.32,41.32,489.23,489.23,911.12,60,11.84002904,0,Pune,4W,Basic,Credit Card,Superfast
U03418,9,2024,27.96,27.96,280.16,280.16,1257.07,60,10.02002861,0,Hyderabad,4W,Basic,Wallet,Slow
U03419,7,2024,38.66,38.66,392.79,392.79,1739.39,60,10.16011381,0,Kolkata,2W,Basic,Wallet,Slow
U03420,2,2025,3.61,3.61,43.1,43.1,517.89,60,11.93905817,0,Delhi,2W,Pay-as-you-go,Credit Card,Superfast
U03421,7,2024,8.09,8.09,67.96,67.96,1392.15,60,8.400494438,0,Mumbai,4W,Pay-as-you-go,UPI,Fast
U03422,9,2025,8,8,65.12,65.12,461.43,60,8.14,0,Kolkata,2W,Premium,Credit Card,Superfast
U03423,11,2025,17.87,17.87,192.28,192.28,478.92,60,10.75993285,0,Ahmedabad,2W,Basic,UPI,Slow
U03424,5,2024,28.73,28.73,273.8,273.8,819.64,60,9.530107901,0,Kolkata,2W,Premium,UPI,Superfast
U03425,1,2024,22.9,22.9,229.92,229.92,1908.93,60,10.04017467,0,Hyderabad,4W,Premium,UPI,Slow
U03426,2,2024,29.09,29.09,275.48,275.48,1917.73,60,9.469920935,0,Bangalore,3W,Basic,Credit Card,Superfast
U03427,10,2024,45.79,45.79,380.97,380.97,411.83,60,8.319938851,1,Kolkata,4W,Pay-as-you-go,Wallet,Slow
U03428,6,2025,3.92,3.92,39.67,39.67,578.56,60,10.11989796,1,Hyderabad,4W,Premium,Credit Card,Slow
U03429,5,2025,47.56,47.56,517.45,517.45,341.43,60,10.87994113,1,Chennai,4W,Pay-as-you-go,UPI,Slow
U03430,11,2025,13.27,13.27,113.99,113.99,977.52,60,8.590052751,1,Hyderabad,2W,Basic,Debit Card,Fast
U03431,7,2025,11.82,11.82,112.53,112.53,270.18,60,9.520304569,1,Pune,4W,Premium,UPI,Superfast
U03432,1,2025,38.36,38.36,248.19,248.19,501.74,60,6.470020855,0,Pune,4W,Pay-as-you-go,Credit Card,Superfast
U03433,10,2025,9.12,9.12,103.88,103.88,1889.91,60,11.39035088,0,Chennai,3W,Basic,Wallet,Superfast
U03434,12,2025,22.03,22.03,195.41,195.41,838.14,60,8.870177031,0,Pune,4W,Pay-as-you-go,Wallet,Fast
U03435,11,2024,27.48,27.48,229.73,229.73,1107.38,60,8.359898108,0,Kolkata,4W,Premium,Credit Card,Fast
U03436,11,2024,37.95,37.95,310.43,310.43,1212.13,60,8.17997365,0,Bangalore,2W,Premium,Credit Card,Superfast
U03437,9,2024,6.59,6.59,78.16,78.16,183.77,60,11.86039454,0,Hyderabad,2W,Pay-as-you-go,Wallet,Superfast
U03438,8,2025,29.38,29.38,247.97,247.97,184.91,60,8.440095303,0,Pune,3W,Pay-as-you-go,Credit Card,Fast
U03439,5,2025,22.85,22.85,201.54,201.54,1831.23,60,8.820131291,0,Chennai,3W,Basic,Credit Card,Slow
U03440,1,2024,43.04,43.04,483.34,483.34,941.43,60,11.23001859,0,Bangalore,2W,Basic,UPI,Fast
U03441,3,2024,27.84,27.84,260.03,260.03,785.61,60,9.340158046,0,Chennai,4W,Basic,Wallet,Slow
U03442,11,2025,6.81,6.81,80.7,80.7,1856.56,60,11.85022026,0,Hyderabad,4W,Pay-as-you-go,UPI,Slow
U03443,8,2025,46.07,46.07,485.12,485.12,1352.83,60,10.53006295,0,Bangalore,2W,Basic,Credit Card,Superfast
U03444,3,2025,23.76,23.76,231.18,231.18,662.01,60,9.72979798,0,Ahmedabad,2W,Premium,Wallet,Superfast
U03445,2,2025,44.03,44.03,352.24,352.24,591.1,60,8,0,Kolkata,4W,Basic,Wallet,Superfast
U03446,8,2025,48.56,48.56,572.52,572.52,558.91,60,11.78995058,0,Pune,4W,Basic,UPI,Superfast
U03447,12,2025,13.47,13.47,89.04,89.04,983.3,60,6.610244989,0,Mumbai,4W,Pay-as-you-go,UPI,Fast
U03448,6,2024,25.76,25.76,289.03,289.03,1852.96,60,11.2201087,0,Bangalore,4W,Premium,UPI,Slow
U03449,9,2024,23.04,23.04,169.34,169.34,735.31,60,7.349826389,0,Delhi,4W,Premium,Credit Card,Superfast
U03450,8,2024,31.74,31.74,273.28,273.28,1336.71,60,8.609955892,0,Hyderabad,2W,Basic,Debit Card,Slow
U03451,1,2025,32.07,32.07,336.09,336.09,400.42,60,10.47988775,1,Kolkata,2W,Basic,Wallet,Slow
U03452,4,2024,35.46,35.46,263.82,263.82,1406.54,60,7.439932318,1,Ahmedabad,4W,Basic,Wallet,Superfast
U03453,9,2024,29.69,29.69,244.35,244.35,1440.11,60,8.230043786,1,Chennai,3W,Premium,Wallet,Superfast
U03454,8,2025,49.23,49.23,337.23,337.23,908.16,60,6.850091408,1,Bangalore,4W,Premium,Debit Card,Slow
U03455,6,2024,37.36,37.36,254.05,254.05,1908.99,60,6.800053533,1,Mumbai,4W,Pay-as-you-go,UPI,Superfast
U03456,12,2025,44.9,44.9,299.03,299.03,113.54,60,6.659910913,0,Hyderabad,2W,Premium,UPI,Superfast
U03457,4,2024,35.45,35.45,245.31,245.31,1058.6,60,6.919887165,0,Mumbai,4W,Basic,Wallet,Fast
U03458,11,2025,47.29,47.29,436.49,436.49,1112.19,60,9.230069782,0,Ahmedabad,4W,Pay-as-you-go,Credit Card,Slow
U03459,1,2024,30.76,30.76,361.74,361.74,397.31,60,11.76007802,0,Bangalore,2W,Pay-as-you-go,UPI,Superfast
U03460,6,2024,7.26,7.26,56.05,56.05,105.84,60,7.720385675,0,Hyderabad,4W,Pay-as-you-go,Wallet,Superfast
U03461,3,2024,34.76,34.76,342.73,342.73,1774.9,60,9.859896433,0,Bangalore,3W,Basic,Credit Card,Fast
U03462,8,2025,29.99,29.99,263.31,263.31,418.7,60,8.779926642,0,Pune,4W,Basic,Debit Card,Superfast
U03463,6,2024,33.19,33.19,335.22,335.22,525,60,10.10003013,0,Kolkata,4W,Premium,Wallet,Superfast
U03464,9,2024,2.17,2.17,13.93,13.93,1539.25,60,6.419354839,0,Pune,2W,Pay-as-you-go,Wallet,Superfast
U03465,6,2024,33.8,33.8,290.34,290.34,1517.63,60,8.589940828,0,Chennai,2W,Premium,Debit Card,Slow
U03466,9,2025,19.08,19.08,179.35,179.35,1160.08,60,9.399895178,0,Ahmedabad,2W,Pay-as-you-go,Credit Card,Fast
U03467,3,2024,31.18,31.18,328.01,328.01,321.51,60,10.51988454,0,Pune,2W,Premium,Debit Card,Slow
U03468,5,2024,48.51,48.51,502.56,502.56,874.69,60,10.35992579,0,Delhi,2W,Basic,Wallet,Fast
U03469,1,2025,7.53,7.53,81.47,81.47,719.3,60,10.81938911,0,Hyderabad,2W,Premium,UPI,Fast
U03470,11,2024,39.05,39.05,293.66,293.66,1215.81,60,7.520102433,0,Delhi,3W,Premium,Debit Card,Fast
U03471,1,2025,16.8,16.8,141.29,141.29,1924.53,60,8.410119048,0,Delhi,2W,Premium,Debit Card,Slow
U03472,11,2025,36.23,36.23,426.43,426.43,1787.45,60,11.77008004,0,Pune,2W,Pay-as-you-go,UPI,Superfast
U03473,7,2024,22.72,22.72,224.7,224.7,659.65,60,9.889964789,0,Chennai,4W,Premium,Debit Card,Slow
U03474,5,2025,2.59,2.59,23.08,23.08,1288.51,60,8.911196911,0,Delhi,3W,Premium,UPI,Slow
U03475,7,2025,3.14,3.14,25.37,25.37,171.19,60,8.079617834,1,Pune,4W,Basic,Credit Card,Slow
U03476,4,2025,26.74,26.74,276.49,276.49,1757.02,60,10.33994016,1,Kolkata,4W,Basic,Credit Card,Superfast
U03477,10,2024,29.99,29.99,254.62,254.62,207.83,60,8.490163388,1,Hyderabad,4W,Premium,UPI,Fast
U03478,3,2024,8.9,8.9,99.41,99.41,1677.56,60,11.16966292,1,Ahmedabad,2W,Pay-as-you-go,Debit Card,Fast
U03479,7,2025,35.02,35.02,288.92,288.92,1775.07,60,8.250142776,1,Ahmedabad,2W,Premium,Wallet,Superfast
U03480,3,2025,24.21,24.21,202.88,202.88,1542.37,60,8.380008261,0,Mumbai,4W,Pay-as-you-go,Credit Card,Slow
U03481,7,2025,23.28,23.28,234.2,234.2,1170.69,60,10.06013746,0,Bangalore,2W,Basic,Credit Card,Superfast
U03482,3,2024,7.1,7.1,79.66,79.66,1839.62,60,11.21971831,0,Pune,2W,Premium,UPI,Fast
U03483,2,2025,23.36,23.36,247.38,247.38,359.74,60,10.58989726,0,Pune,2W,Pay-as-you-go,Debit Card,Fast
U03484,2,2025,46.32,46.32,387.24,387.24,1406.8,60,8.360103627,0,Ahmedabad,4W,Premium,Debit Card,Slow
U03485,6,2024,31.69,31.69,347.64,347.64,1616.28,60,10.97002209,0,Bangalore,2W,Pay-as-you-go,Credit Card,Superfast
U03486,8,2025,43.21,43.21,489.14,489.14,714.41,60,11.3200648,0,Hyderabad,2W,Premium,Credit Card,Superfast
U03487,4,2024,28.45,28.45,336.56,336.56,1546.2,60,11.82987698,0,Chennai,2W,Pay-as-you-go,UPI,Slow
U03488,5,2025,16.1,16.1,123.33,123.33,330.17,60,7.660248447,0,Ahmedabad,2W,Premium,Credit Card,Slow
U03489,3,2025,30.87,30.87,325.99,325.99,147.27,60,10.5600907,0,Kolkata,2W,Pay-as-you-go,Credit Card,Superfast
U03490,11,2024,46.2,46.2,522.52,522.52,1865.29,60,11.30995671,0,Kolkata,3W,Pay-as-you-go,UPI,Fast
U03491,6,2025,22.59,22.59,193.6,193.6,1657.8,60,8.570163789,0,Ahmedabad,2W,Pay-as-you-go,Debit Card,Superfast
U03492,10,2024,14.04,14.04,127.9,127.9,143.91,60,9.10968661,0,Hyderabad,4W,Pay-as-you-go,UPI,Slow
U03493,9,2025,7.19,7.19,63.13,63.13,1304.24,60,8.780250348,0,Kolkata,4W,Pay-as-you-go,Wallet,Superfast
U03494,6,2025,14.5,14.5,158.34,158.34,427.45,60,10.92,0,Chennai,3W,Basic,Wallet,Fast
U03495,6,2024,47.02,47.02,489.01,489.01,448.94,60,10.40004254,0,Kolkata,4W,Pay-as-you-go,Wallet,Slow
U03496,11,2025,5.15,5.15,51.19,51.19,1288.16,60,9.939805825,0,Delhi,4W,Pay-as-you-go,Credit Card,Fast
